"g","t","x","y","a","b"
9,46,7.24244692828506,1,1.51775422653797,-2.25116458808798
9,47,5.01948604593053,1,1.51775422653797,-2.25116458808798
9,48,6.10016016056761,1,1.51775422653797,-2.25116458808798
9,49,2.40123257739469,1,1.51775422653797,-2.25116458808798
9,50,7.35003646463156,1,1.51775422653797,-2.25116458808798
10,1,2.08039013436064,1,1.9802139600857,-0.916570089916717
10,2,0.527368842158467,1,1.9802139600857,-0.916570089916717
10,3,4.56341215176508,1,1.9802139600857,-0.916570089916717
10,4,6.70353451743722,1,1.9802139600857,-0.916570089916717
10,5,9.11651314469054,1,1.9802139600857,-0.916570089916717
10,6,0.936498525552452,1,1.9802139600857,-0.916570089916717
10,7,6.422145802062,1,1.9802139600857,-0.916570089916717
10,8,5.92313350411132,1,1.9802139600857,-0.916570089916717
10,9,8.83752264082432,1,1.9802139600857,-0.916570089916717
10,10,4.88866982283071,1,1.9802139600857,-0.916570089916717
10,11,3.60434043221176,1,1.9802139600857,-0.916570089916717
10,12,1.25729221384972,1,1.9802139600857,-0.916570089916717
10,13,3.02431331714615,1,1.9802139600857,-0.916570089916717
10,14,3.58629763592035,1,1.9802139600857,-0.916570089916717
10,15,9.90627265069634,1,1.9802139600857,-0.916570089916717
10,16,9.9278808827512,1,1.9802139600857,-0.916570089916717
10,17,4.33801761828363,1,1.9802139600857,-0.916570089916717
10,18,1.48319643223658,1,1.9802139600857,-0.916570089916717
10,19,0.242514880374074,1,1.9802139600857,-0.916570089916717
10,20,6.96608748054132,1,1.9802139600857,-0.916570089916717
10,21,1.37730283895507,1,1.9802139600857,-0.916570089916717
10,22,9.88833592971787,1,1.9802139600857,-0.916570089916717
10,23,1.87911816174164,1,1.9802139600857,-0.916570089916717
10,24,5.44234022730961,1,1.9802139600857,-0.916570089916717
10,25,9.99930593650788,1,1.9802139600857,-0.916570089916717
10,26,1.33734508184716,1,1.9802139600857,-0.916570089916717
10,27,6.20793939800933,1,1.9802139600857,-0.916570089916717
10,28,1.34169772733003,1,1.9802139600857,-0.916570089916717
10,29,6.35949848685414,1,1.9802139600857,-0.916570089916717
10,30,1.91259456099942,1,1.9802139600857,-0.916570089916717
10,31,5.30808792915195,1,1.9802139600857,-0.916570089916717
10,32,3.83283393690363,1,1.9802139600857,-0.916570089916717
10,33,1.18356580613181,1,1.9802139600857,-0.916570089916717
10,34,5.04505032906309,1,1.9802139600857,-0.916570089916717
10,35,8.39303907938302,1,1.9802139600857,-0.916570089916717
10,36,9.44528339896351,1,1.9802139600857,-0.916570089916717
10,37,0.849210591986775,0,1.9802139600857,-0.916570089916717
10,38,4.01444119866937,1,1.9802139600857,-0.916570089916717
10,39,8.76858412055299,1,1.9802139600857,-0.916570089916717
10,40,1.32591909728944,1,1.9802139600857,-0.916570089916717
10,41,0.0572754279710352,1,1.9802139600857,-0.916570089916717
10,42,1.74661678960547,1,1.9802139600857,-0.916570089916717
10,43,1.6671216674149,1,1.9802139600857,-0.916570089916717
10,44,5.18938087392598,1,1.9802139600857,-0.916570089916717
10,45,3.43203135766089,1,1.9802139600857,-0.916570089916717
10,46,5.91535301180556,1,1.9802139600857,-0.916570089916717
10,47,3.36376605555415,1,1.9802139600857,-0.916570089916717
10,48,6.45841883728281,1,1.9802139600857,-0.916570089916717
10,49,3.57180385151878,1,1.9802139600857,-0.916570089916717
10,50,8.82996740518138,1,1.9802139600857,-0.916570089916717
11,1,1.88118888065219,0,-0.237327525257229,-1.70933335456073
11,2,5.82388046896085,0,-0.237327525257229,-1.70933335456073
11,3,4.80965640163049,0,-0.237327525257229,-1.70933335456073
11,4,0.460405482444912,0,-0.237327525257229,-1.70933335456073
11,5,4.4266078225337,0,-0.237327525257229,-1.70933335456073
11,6,8.81042381748557,0,-0.237327525257229,-1.70933335456073
11,7,7.52190765691921,0,-0.237327525257229,-1.70933335456073
11,8,5.56952693499625,0,-0.237327525257229,-1.70933335456073
11,9,1.16568592377007,1,-0.237327525257229,-1.70933335456073
11,10,8.78844240680337,0,-0.237327525257229,-1.70933335456073
11,11,5.31563901342452,0,-0.237327525257229,-1.70933335456073
11,12,3.25715993763879,0,-0.237327525257229,-1.70933335456073
11,13,9.49707917869091,0,-0.237327525257229,-1.70933335456073
11,14,2.20770887332037,0,-0.237327525257229,-1.70933335456073
11,15,6.19192603277043,0,-0.237327525257229,-1.70933335456073
11,16,9.00032610632479,0,-0.237327525257229,-1.70933335456073
11,17,7.26487081032246,0,-0.237327525257229,-1.70933335456073
11,18,3.79413213115185,0,-0.237327525257229,-1.70933335456073
11,19,3.37820725282654,0,-0.237327525257229,-1.70933335456073
11,20,6.38755969703197,0,-0.237327525257229,-1.70933335456073
11,21,6.9619258842431,0,-0.237327525257229,-1.70933335456073
11,22,5.07422853494063,0,-0.237327525257229,-1.70933335456073
11,23,9.06323301140219,0,-0.237327525257229,-1.70933335456073
11,24,4.73755787825212,0,-0.237327525257229,-1.70933335456073
11,25,2.41871210513636,0,-0.237327525257229,-1.70933335456073
11,26,7.04478821484372,0,-0.237327525257229,-1.70933335456073
11,27,0.138403405435383,0,-0.237327525257229,-1.70933335456073
11,28,6.52461190475151,0,-0.237327525257229,-1.70933335456073
11,29,6.90391705138609,0,-0.237327525257229,-1.70933335456073
11,30,4.11038370104507,0,-0.237327525257229,-1.70933335456073
11,31,1.3196655572392,0,-0.237327525257229,-1.70933335456073
11,32,3.46423432230949,0,-0.237327525257229,-1.70933335456073
11,33,9.39408880425617,0,-0.237327525257229,-1.70933335456073
11,34,2.28585131000727,0,-0.237327525257229,-1.70933335456073
11,35,0.0985791743732989,0,-0.237327525257229,-1.70933335456073
11,36,7.91674596024677,0,-0.237327525257229,-1.70933335456073
11,37,3.08076248969883,0,-0.237327525257229,-1.70933335456073
11,38,3.04715243401006,0,-0.237327525257229,-1.70933335456073
11,39,1.12113637849689,0,-0.237327525257229,-1.70933335456073
11,40,4.91001167334616,0,-0.237327525257229,-1.70933335456073
11,41,7.58423154940829,0,-0.237327525257229,-1.70933335456073
11,42,2.78440013062209,0,-0.237327525257229,-1.70933335456073
11,43,2.72015735739842,0,-0.237327525257229,-1.70933335456073
11,44,8.63600653829053,0,-0.237327525257229,-1.70933335456073
11,45,4.02256899746135,0,-0.237327525257229,-1.70933335456073
11,46,4.36479254858568,0,-0.237327525257229,-1.70933335456073
11,47,2.65730200102553,0,-0.237327525257229,-1.70933335456073
11,48,8.16055504838005,0,-0.237327525257229,-1.70933335456073
11,49,1.60064304247499,0,-0.237327525257229,-1.70933335456073
11,50,8.02129008341581,0,-0.237327525257229,-1.70933335456073
12,1,8.018980382476,1,1.30570228897644,-2.46760093599122
12,2,8.38122266577557,1,1.30570228897644,-2.46760093599122
12,3,7.17564067104831,1,1.30570228897644,-2.46760093599122
12,4,9.7855820809491,1,1.30570228897644,-2.46760093599122
12,5,0.248606903478503,0,1.30570228897644,-2.46760093599122
12,6,1.22025499586016,0,1.30570228897644,-2.46760093599122
12,7,0.843304744921625,0,1.30570228897644,-2.46760093599122
12,8,5.66582458792254,1,1.30570228897644,-2.46760093599122
12,9,9.43474682746455,1,1.30570228897644,-2.46760093599122
12,10,9.53315612394363,1,1.30570228897644,-2.46760093599122
12,11,6.87330156099051,1,1.30570228897644,-2.46760093599122
12,12,8.10210771625862,1,1.30570228897644,-2.46760093599122
12,13,4.42404833855107,1,1.30570228897644,-2.46760093599122
12,14,6.80455088848248,1,1.30570228897644,-2.46760093599122
12,15,6.46629075054079,1,1.30570228897644,-2.46760093599122
12,16,2.23316506715491,1,1.30570228897644,-2.46760093599122
12,17,3.84648363338783,1,1.30570228897644,-2.46760093599122
12,18,4.46368692209944,1,1.30570228897644,-2.46760093599122
12,19,9.18317915406078,1,1.30570228897644,-2.46760093599122
12,20,1.49870562367141,0,1.30570228897644,-2.46760093599122
12,21,0.17243331996724,0,1.30570228897644,-2.46760093599122
12,22,7.78839041478932,1,1.30570228897644,-2.46760093599122
12,23,2.07204139558598,0,1.30570228897644,-2.46760093599122
12,24,3.31379575189203,0,1.30570228897644,-2.46760093599122
12,25,8.17189157009125,1,1.30570228897644,-2.46760093599122
12,26,2.22705976804718,1,1.30570228897644,-2.46760093599122
12,27,3.66526579251513,1,1.30570228897644,-2.46760093599122
12,28,9.33506249915808,1,1.30570228897644,-2.46760093599122
12,29,7.0135710737668,1,1.30570228897644,-2.46760093599122
12,30,7.06156654981896,1,1.30570228897644,-2.46760093599122
12,31,4.4564449111931,1,1.30570228897644,-2.46760093599122
12,32,1.27824782626703,1,1.30570228897644,-2.46760093599122
12,33,0.672451483551413,0,1.30570228897644,-2.46760093599122
12,34,4.11617683712393,1,1.30570228897644,-2.46760093599122
12,35,9.7734253318049,1,1.30570228897644,-2.46760093599122
12,36,5.87727777194232,1,1.30570228897644,-2.46760093599122
12,37,5.65281208371744,1,1.30570228897644,-2.46760093599122
12,38,6.30290788598359,1,1.30570228897644,-2.46760093599122
12,39,3.50041663041338,1,1.30570228897644,-2.46760093599122
12,40,0.80943378387019,0,1.30570228897644,-2.46760093599122
12,41,9.96271784650162,1,1.30570228897644,-2.46760093599122
12,42,3.35897380486131,1,1.30570228897644,-2.46760093599122
12,43,3.82622060365975,1,1.30570228897644,-2.46760093599122
12,44,0.365391168743372,0,1.30570228897644,-2.46760093599122
12,45,4.02064023772255,1,1.30570228897644,-2.46760093599122
12,46,4.02336510131136,1,1.30570228897644,-2.46760093599122
12,47,3.99164465256035,1,1.30570228897644,-2.46760093599122
12,48,0.369737506844103,0,1.30570228897644,-2.46760093599122
12,49,9.62841981789097,1,1.30570228897644,-2.46760093599122
12,50,9.61099177366123,1,1.30570228897644,-2.46760093599122
13,1,7.62543860822916,1,1.1896002219341,-3.10074064442392
13,2,4.02659090235829,1,1.1896002219341,-3.10074064442392
13,3,3.7456521904096,1,1.1896002219341,-3.10074064442392
13,4,9.135026789736,1,1.1896002219341,-3.10074064442392
13,5,1.09745523892343,0,1.1896002219341,-3.10074064442392
13,6,3.04598775692284,0,1.1896002219341,-3.10074064442392
13,7,2.32330028899014,0,1.1896002219341,-3.10074064442392
13,8,5.07879396900535,1,1.1896002219341,-3.10074064442392
13,9,0.578751706052572,0,1.1896002219341,-3.10074064442392
13,10,2.40924044046551,0,1.1896002219341,-3.10074064442392
13,11,7.62983355671167,1,1.1896002219341,-3.10074064442392
13,12,6.79111215053126,1,1.1896002219341,-3.10074064442392
13,13,1.65052519412711,1,1.1896002219341,-3.10074064442392
13,14,7.11993431439623,1,1.1896002219341,-3.10074064442392
13,15,0.0749460491351783,0,1.1896002219341,-3.10074064442392
13,16,3.66745680803433,1,1.1896002219341,-3.10074064442392
13,17,7.62087390525267,1,1.1896002219341,-3.10074064442392
13,18,2.54935881355777,1,1.1896002219341,-3.10074064442392
13,19,4.85480662435293,1,1.1896002219341,-3.10074064442392
13,20,0.555479826871306,0,1.1896002219341,-3.10074064442392
13,21,8.01723313750699,1,1.1896002219341,-3.10074064442392
13,22,0.321287591941655,0,1.1896002219341,-3.10074064442392
13,23,3.73101272154599,1,1.1896002219341,-3.10074064442392
13,24,3.99265736807138,1,1.1896002219341,-3.10074064442392
13,25,5.24289028486237,1,1.1896002219341,-3.10074064442392
13,26,2.05114235170186,1,1.1896002219341,-3.10074064442392
13,27,9.66354875126854,1,1.1896002219341,-3.10074064442392
13,28,0.763705321587622,0,1.1896002219341,-3.10074064442392
13,29,6.00305194500834,1,1.1896002219341,-3.10074064442392
13,30,0.0164226116612554,0,1.1896002219341,-3.10074064442392
13,31,5.00963768921793,1,1.1896002219341,-3.10074064442392
13,32,6.94857106776908,1,1.1896002219341,-3.10074064442392
13,33,1.39022845542058,0,1.1896002219341,-3.10074064442392
13,34,7.59542910149321,1,1.1896002219341,-3.10074064442392
13,35,6.29668830428272,1,1.1896002219341,-3.10074064442392
13,36,8.35548897273839,1,1.1896002219341,-3.10074064442392
13,37,1.99519188608974,1,1.1896002219341,-3.10074064442392
13,38,1.65878762723878,0,1.1896002219341,-3.10074064442392
13,39,0.382361884694546,0,1.1896002219341,-3.10074064442392
13,40,3.73548197327182,0,1.1896002219341,-3.10074064442392
13,41,0.90317772468552,0,1.1896002219341,-3.10074064442392
13,42,7.54322736058384,1,1.1896002219341,-3.10074064442392
13,43,5.2841279655695,1,1.1896002219341,-3.10074064442392
13,44,9.8572890390642,1,1.1896002219341,-3.10074064442392
13,45,1.23491694685072,0,1.1896002219341,-3.10074064442392
13,46,8.81335254758596,1,1.1896002219341,-3.10074064442392
13,47,2.98968904651701,1,1.1896002219341,-3.10074064442392
13,48,0.726095444988459,0,1.1896002219341,-3.10074064442392
13,49,7.16666605323553,1,1.1896002219341,-3.10074064442392
13,50,0.758749665692449,0,1.1896002219341,-3.10074064442392
14,1,5.83520186599344,0,-0.5551850185265,-2.73311187742195
14,2,1.5891654137522,0,-0.5551850185265,-2.73311187742195
14,3,8.59449719078839,0,-0.5551850185265,-2.73311187742195
14,4,1.15268956404179,0,-0.5551850185265,-2.73311187742195
14,5,5.85754387546331,0,-0.5551850185265,-2.73311187742195
14,6,5.56889274157584,0,-0.5551850185265,-2.73311187742195
14,7,1.43268311629072,0,-0.5551850185265,-2.73311187742195
14,8,3.34098657825962,0,-0.5551850185265,-2.73311187742195
14,9,2.55854324204847,0,-0.5551850185265,-2.73311187742195
14,10,8.31319929333404,0,-0.5551850185265,-2.73311187742195
14,11,9.40152207389474,0,-0.5551850185265,-2.73311187742195
14,12,1.48985019186512,0,-0.5551850185265,-2.73311187742195
14,13,8.23962600668892,0,-0.5551850185265,-2.73311187742195
14,14,4.69929961487651,0,-0.5551850185265,-2.73311187742195
14,15,0.245803508441895,0,-0.5551850185265,-2.73311187742195
14,16,2.24853484425694,0,-0.5551850185265,-2.73311187742195
14,17,6.7765420069918,0,-0.5551850185265,-2.73311187742195
14,18,5.57686663931236,0,-0.5551850185265,-2.73311187742195
14,19,0.0729677081108093,1,-0.5551850185265,-2.73311187742195
14,20,7.19150138553232,0,-0.5551850185265,-2.73311187742195
14,21,7.43782856035978,0,-0.5551850185265,-2.73311187742195
14,22,3.80370125174522,0,-0.5551850185265,-2.73311187742195
14,23,2.39606710383669,0,-0.5551850185265,-2.73311187742195
14,24,9.75670760730281,0,-0.5551850185265,-2.73311187742195
14,25,4.64144128607586,0,-0.5551850185265,-2.73311187742195
14,26,4.94408113183454,0,-0.5551850185265,-2.73311187742195
14,27,1.30621740594506,0,-0.5551850185265,-2.73311187742195
14,28,0.894531598314643,0,-0.5551850185265,-2.73311187742195
14,29,0.638598678633571,0,-0.5551850185265,-2.73311187742195
14,30,3.36524107959121,0,-0.5551850185265,-2.73311187742195
14,31,9.13231221958995,0,-0.5551850185265,-2.73311187742195
14,32,9.60267164045945,0,-0.5551850185265,-2.73311187742195
14,33,9.41601979313418,0,-0.5551850185265,-2.73311187742195
14,34,9.02642353670672,0,-0.5551850185265,-2.73311187742195
14,35,4.06097129452974,0,-0.5551850185265,-2.73311187742195
14,36,1.1044779419899,0,-0.5551850185265,-2.73311187742195
14,37,3.71526648057625,0,-0.5551850185265,-2.73311187742195
14,38,0.0792284356430173,0,-0.5551850185265,-2.73311187742195
14,39,3.7683917931281,0,-0.5551850185265,-2.73311187742195
14,40,9.51530575519428,0,-0.5551850185265,-2.73311187742195
14,41,5.52093794336542,0,-0.5551850185265,-2.73311187742195
14,42,8.6343625606969,0,-0.5551850185265,-2.73311187742195
14,43,6.87699834583327,0,-0.5551850185265,-2.73311187742195
14,44,2.1801627590321,0,-0.5551850185265,-2.73311187742195
14,45,9.59382025292143,0,-0.5551850185265,-2.73311187742195
14,46,4.68759991927072,0,-0.5551850185265,-2.73311187742195
14,47,1.64642814546824,0,-0.5551850185265,-2.73311187742195
14,48,5.2816575136967,0,-0.5551850185265,-2.73311187742195
14,49,0.644316615071148,0,-0.5551850185265,-2.73311187742195
14,50,8.06145361857489,0,-0.5551850185265,-2.73311187742195
15,1,3.12623041914776,1,1.00156838536437,-2.35478132964699
15,2,8.25439068023115,1,1.00156838536437,-2.35478132964699
15,3,1.44025167217478,0,1.00156838536437,-2.35478132964699
15,4,1.62601796910167,1,1.00156838536437,-2.35478132964699
15,5,6.64307477185503,1,1.00156838536437,-2.35478132964699
15,6,3.25881813885644,0,1.00156838536437,-2.35478132964699
15,7,8.22539104381576,1,1.00156838536437,-2.35478132964699
15,8,4.21279689529911,1,1.00156838536437,-2.35478132964699
15,9,8.83927375776693,1,1.00156838536437,-2.35478132964699
15,10,6.89892161870375,1,1.00156838536437,-2.35478132964699
15,11,0.123791699297726,0,1.00156838536437,-2.35478132964699
15,12,0.908774142153561,0,1.00156838536437,-2.35478132964699
15,13,9.00214575929567,1,1.00156838536437,-2.35478132964699
15,14,7.5515309209004,1,1.00156838536437,-2.35478132964699
15,15,1.66756350314245,1,1.00156838536437,-2.35478132964699
15,16,0.891845354344696,0,1.00156838536437,-2.35478132964699
15,17,8.49353688303381,1,1.00156838536437,-2.35478132964699
15,18,2.08459950983524,1,1.00156838536437,-2.35478132964699
15,19,9.64205690892413,1,1.00156838536437,-2.35478132964699
15,20,9.61764686973765,1,1.00156838536437,-2.35478132964699
15,21,0.728773572482169,1,1.00156838536437,-2.35478132964699
15,22,1.98872806271538,0,1.00156838536437,-2.35478132964699
15,23,1.05562190990895,0,1.00156838536437,-2.35478132964699
15,24,7.47705924557522,1,1.00156838536437,-2.35478132964699
15,25,0.983917720150203,0,1.00156838536437,-2.35478132964699
15,26,0.209252538625151,0,1.00156838536437,-2.35478132964699
15,27,9.78378070285544,1,1.00156838536437,-2.35478132964699
15,28,8.42785842018202,1,1.00156838536437,-2.35478132964699
15,29,7.9307110211812,1,1.00156838536437,-2.35478132964699
15,30,2.53348905127496,1,1.00156838536437,-2.35478132964699
15,31,4.95499532902613,1,1.00156838536437,-2.35478132964699
15,32,7.32264853548259,1,1.00156838536437,-2.35478132964699
15,33,1.00054909707978,1,1.00156838536437,-2.35478132964699
15,34,4.50554177863523,1,1.00156838536437,-2.35478132964699
15,35,5.69751543691382,1,1.00156838536437,-2.35478132964699
15,36,9.54750733915716,1,1.00156838536437,-2.35478132964699
15,37,7.39606497809291,1,1.00156838536437,-2.35478132964699
15,38,9.00119546800852,1,1.00156838536437,-2.35478132964699
15,39,5.55886077694595,1,1.00156838536437,-2.35478132964699
15,40,1.32961038965732,0,1.00156838536437,-2.35478132964699
15,41,3.6704990756698,1,1.00156838536437,-2.35478132964699
15,42,0.479798603337258,1,1.00156838536437,-2.35478132964699
15,43,8.23517040116712,1,1.00156838536437,-2.35478132964699
15,44,9.21733218012378,1,1.00156838536437,-2.35478132964699
15,45,4.74994423566386,1,1.00156838536437,-2.35478132964699
15,46,1.63320453837514,0,1.00156838536437,-2.35478132964699
15,47,8.61514792311937,1,1.00156838536437,-2.35478132964699
15,48,5.55404131999239,1,1.00156838536437,-2.35478132964699
15,49,3.49647580645978,0,1.00156838536437,-2.35478132964699
15,50,8.69405530160293,1,1.00156838536437,-2.35478132964699
16,1,1.99760707095265,1,-0.259845657357593,-0.851040896770965
16,2,6.52254128362983,0,-0.259845657357593,-0.851040896770965
16,3,8.13636587467045,0,-0.259845657357593,-0.851040896770965
16,4,0.908958460204303,0,-0.259845657357593,-0.851040896770965
16,5,6.54730413574725,0,-0.259845657357593,-0.851040896770965
16,6,4.55575515050441,1,-0.259845657357593,-0.851040896770965
16,7,7.50398378120735,0,-0.259845657357593,-0.851040896770965
16,8,2.1517351269722,1,-0.259845657357593,-0.851040896770965
16,9,4.65341185452417,1,-0.259845657357593,-0.851040896770965
16,10,9.16557738324627,0,-0.259845657357593,-0.851040896770965
16,11,5.66901157610118,0,-0.259845657357593,-0.851040896770965
16,12,7.94800289906561,0,-0.259845657357593,-0.851040896770965
16,13,4.12587253144011,0,-0.259845657357593,-0.851040896770965
16,14,1.51647832011804,1,-0.259845657357593,-0.851040896770965
16,15,4.95641366345808,0,-0.259845657357593,-0.851040896770965
16,16,1.10289279138669,0,-0.259845657357593,-0.851040896770965
16,17,0.0471427943557501,0,-0.259845657357593,-0.851040896770965
16,18,8.78822879167274,0,-0.259845657357593,-0.851040896770965
16,19,1.38538560131565,0,-0.259845657357593,-0.851040896770965
16,20,0.339188734069467,1,-0.259845657357593,-0.851040896770965
16,21,8.40200393926352,0,-0.259845657357593,-0.851040896770965
16,22,4.95267945108935,0,-0.259845657357593,-0.851040896770965
16,23,2.74376961868256,0,-0.259845657357593,-0.851040896770965
16,24,4.29381913272664,0,-0.259845657357593,-0.851040896770965
16,25,3.35060718469322,0,-0.259845657357593,-0.851040896770965
16,26,8.40534914750606,0,-0.259845657357593,-0.851040896770965
16,27,7.66589350067079,0,-0.259845657357593,-0.851040896770965
16,28,0.421170077752322,1,-0.259845657357593,-0.851040896770965
16,29,6.38105145189911,0,-0.259845657357593,-0.851040896770965
16,30,7.66329948091879,0,-0.259845657357593,-0.851040896770965
16,31,7.48016487574205,0,-0.259845657357593,-0.851040896770965
16,32,0.0766859552823007,1,-0.259845657357593,-0.851040896770965
16,33,4.06965658068657,0,-0.259845657357593,-0.851040896770965
16,34,9.76127624511719,0,-0.259845657357593,-0.851040896770965
16,35,7.87214820971712,0,-0.259845657357593,-0.851040896770965
16,36,0.436999020166695,0,-0.259845657357593,-0.851040896770965
16,37,0.480893275234848,0,-0.259845657357593,-0.851040896770965
16,38,6.88325521536171,0,-0.259845657357593,-0.851040896770965
16,39,4.30910924449563,0,-0.259845657357593,-0.851040896770965
16,40,8.31796954618767,0,-0.259845657357593,-0.851040896770965
16,41,6.15554818883538,0,-0.259845657357593,-0.851040896770965
16,42,5.32278774073347,0,-0.259845657357593,-0.851040896770965
16,43,5.72860622312874,0,-0.259845657357593,-0.851040896770965
16,44,5.66021878505126,0,-0.259845657357593,-0.851040896770965
16,45,1.02113745408133,0,-0.259845657357593,-0.851040896770965
16,46,9.90600507240742,0,-0.259845657357593,-0.851040896770965
16,47,0.789741838816553,0,-0.259845657357593,-0.851040896770965
16,48,4.93233672808856,0,-0.259845657357593,-0.851040896770965
16,49,2.93110862839967,0,-0.259845657357593,-0.851040896770965
16,50,9.64078546268865,0,-0.259845657357593,-0.851040896770965
17,1,5.81378317903727,1,1.51144017617923,-2.56371655590663
17,2,8.78083968302235,1,1.51144017617923,-2.56371655590663
17,3,9.87334684701636,1,1.51144017617923,-2.56371655590663
17,4,6.18775002192706,1,1.51144017617923,-2.56371655590663
17,5,1.48588430834934,1,1.51144017617923,-2.56371655590663
17,6,1.62670300109312,0,1.51144017617923,-2.56371655590663
17,7,9.77556857280433,1,1.51144017617923,-2.56371655590663
17,8,0.191994300112128,0,1.51144017617923,-2.56371655590663
17,9,9.98877475271001,1,1.51144017617923,-2.56371655590663
17,10,3.9691107487306,1,1.51144017617923,-2.56371655590663
17,11,3.24772896012291,0,1.51144017617923,-2.56371655590663
17,12,5.62598453834653,1,1.51144017617923,-2.56371655590663
17,13,8.24690353590995,1,1.51144017617923,-2.56371655590663
17,14,6.18989635026082,1,1.51144017617923,-2.56371655590663
17,15,0.252237301319838,0,1.51144017617923,-2.56371655590663
17,16,6.38156944653019,1,1.51144017617923,-2.56371655590663
17,17,6.73797813244164,1,1.51144017617923,-2.56371655590663
17,18,7.45228959713131,1,1.51144017617923,-2.56371655590663
17,19,1.5117178671062,0,1.51144017617923,-2.56371655590663
17,20,0.0886946776881814,0,1.51144017617923,-2.56371655590663
17,21,3.72750885086134,1,1.51144017617923,-2.56371655590663
17,22,1.72508500749245,1,1.51144017617923,-2.56371655590663
17,23,2.21870881738141,1,1.51144017617923,-2.56371655590663
17,24,1.70097689377144,0,1.51144017617923,-2.56371655590663
17,25,3.45313458470628,1,1.51144017617923,-2.56371655590663
17,26,3.77817805157974,1,1.51144017617923,-2.56371655590663
17,27,7.87010926054791,1,1.51144017617923,-2.56371655590663
17,28,8.38038518326357,1,1.51144017617923,-2.56371655590663
17,29,2.13442992419004,1,1.51144017617923,-2.56371655590663
17,30,3.78729996271431,0,1.51144017617923,-2.56371655590663
17,31,6.41116502229124,1,1.51144017617923,-2.56371655590663
17,32,9.19062188826501,1,1.51144017617923,-2.56371655590663
17,33,4.77642855606973,1,1.51144017617923,-2.56371655590663
17,34,0.446715094149113,0,1.51144017617923,-2.56371655590663
17,35,5.91673724818975,1,1.51144017617923,-2.56371655590663
17,36,4.52601766446605,1,1.51144017617923,-2.56371655590663
17,37,9.61843609344214,1,1.51144017617923,-2.56371655590663
17,38,6.34359558112919,1,1.51144017617923,-2.56371655590663
17,39,2.66625905176625,1,1.51144017617923,-2.56371655590663
17,40,3.30141563434154,1,1.51144017617923,-2.56371655590663
17,41,3.06675198487937,1,1.51144017617923,-2.56371655590663
17,42,5.73791397502646,1,1.51144017617923,-2.56371655590663
17,43,5.70017137564719,1,1.51144017617923,-2.56371655590663
17,44,8.20126744452864,1,1.51144017617923,-2.56371655590663
17,45,6.25582814915106,1,1.51144017617923,-2.56371655590663
17,46,3.5692613851279,1,1.51144017617923,-2.56371655590663
17,47,1.73452047863975,1,1.51144017617923,-2.56371655590663
17,48,7.37188908504322,1,1.51144017617923,-2.56371655590663
17,49,4.75086916005239,1,1.51144017617923,-2.56371655590663
17,50,5.72537379339337,1,1.51144017617923,-2.56371655590663
18,1,1.70088279992342,1,1.60364101842281,-0.247964381351242
18,2,9.49920209357515,1,1.60364101842281,-0.247964381351242
18,3,1.93044015904889,1,1.60364101842281,-0.247964381351242
18,4,6.05016008019447,1,1.60364101842281,-0.247964381351242
18,5,5.87987260660157,1,1.60364101842281,-0.247964381351242
18,6,3.90925179235637,1,1.60364101842281,-0.247964381351242
18,7,9.18379402486607,1,1.60364101842281,-0.247964381351242
18,8,2.54976143594831,1,1.60364101842281,-0.247964381351242
18,9,7.45543522993103,1,1.60364101842281,-0.247964381351242
18,10,4.94711893843487,1,1.60364101842281,-0.247964381351242
18,11,1.75802586833015,1,1.60364101842281,-0.247964381351242
18,12,8.87757665943354,1,1.60364101842281,-0.247964381351242
18,13,0.183835725765675,1,1.60364101842281,-0.247964381351242
18,14,2.99391138367355,1,1.60364101842281,-0.247964381351242
18,15,0.616094244178385,1,1.60364101842281,-0.247964381351242
18,16,5.77037754002959,1,1.60364101842281,-0.247964381351242
18,17,6.04272830300033,1,1.60364101842281,-0.247964381351242
18,18,1.31626568036154,0,1.60364101842281,-0.247964381351242
18,19,7.42461576359347,1,1.60364101842281,-0.247964381351242
18,20,1.50825294898823,1,1.60364101842281,-0.247964381351242
18,21,7.45116808917373,1,1.60364101842281,-0.247964381351242
18,22,5.93993296846747,1,1.60364101842281,-0.247964381351242
18,23,7.62780725024641,1,1.60364101842281,-0.247964381351242
18,24,1.73998110694811,1,1.60364101842281,-0.247964381351242
18,25,5.37983173970133,1,1.60364101842281,-0.247964381351242
18,26,3.21746907196939,1,1.60364101842281,-0.247964381351242
18,27,0.709323794580996,1,1.60364101842281,-0.247964381351242
18,28,5.6067725061439,1,1.60364101842281,-0.247964381351242
18,29,9.6194878523238,1,1.60364101842281,-0.247964381351242
18,30,2.58469532011077,1,1.60364101842281,-0.247964381351242
18,31,4.20811663148925,1,1.60364101842281,-0.247964381351242
18,32,7.54665047628805,1,1.60364101842281,-0.247964381351242
18,33,5.14416832011193,1,1.60364101842281,-0.247964381351242
18,34,9.74024304188788,1,1.60364101842281,-0.247964381351242
18,35,7.6950380532071,1,1.60364101842281,-0.247964381351242
18,36,9.89865584531799,1,1.60364101842281,-0.247964381351242
18,37,6.36421318631619,1,1.60364101842281,-0.247964381351242
18,38,1.28414754988626,1,1.60364101842281,-0.247964381351242
18,39,6.63244860246778,1,1.60364101842281,-0.247964381351242
18,40,1.77598393289372,1,1.60364101842281,-0.247964381351242
18,41,1.56952400226146,1,1.60364101842281,-0.247964381351242
